name,fork,language,contributors_count,forks_count,network_count,open_issues_count,stargazers_count,subscribers_count,watchers_count
srp33/WishBuilder,FALSE,Python,7,8,8,16,1,1,1
sschiau/swift,TRUE,C++,405,0,7355,0,0,1,0
SSEHUB/EASyProducer,FALSE,Java,8,1,1,35,7,7,7
ssiccha/gap,TRUE,GAP,35,0,87,0,0,1,0
sslavic/kafka,TRUE,Java,347,0,5961,0,0,1,0
ssoloff/triplea-game-triplea,TRUE,Java,29,0,58,0,0,1,0
stack-of-tasks/pinocchio,FALSE,C++,19,40,40,29,72,35,72
StackStorm/st2,FALSE,Python,92,403,403,359,2999,158,2999
StadGent/fractal_styleguide_gent-base,FALSE,CSS,10,2,2,1,0,4,0
stamparm/maltrail,FALSE,Python,16,535,535,111,2787,236,2787
StamusNetworks/scirius,FALSE,Python,12,73,73,45,293,48,293
stanfordhpccenter/soleil-x,FALSE,Rouge,9,6,6,0,8,18,8
stanley-cheung/grpc,TRUE,C++,349,0,4423,0,1,1,1
stardiviner/emacs.d,FALSE,Emacs Lisp,1,0,0,0,0,1,0
starlightknight/darkstar,TRUE,Lua,201,0,549,0,0,1,0
stateos/StateOS,FALSE,C,1,20,20,1,59,13,59
stefaniamagg/cobratoolbox,TRUE,MATLAB,72,0,176,0,0,1,0
StefanoRaggi/Lean,TRUE,C#,84,0,1215,0,1,1,1
StefReck/Km3-Autoencoder,FALSE,Python,1,1,1,0,0,0,0
stefwalter/cockpit,TRUE,JavaScript,100,1,469,0,0,1,0
Stellarium/stellarium,FALSE,C++,95,162,162,177,966,89,966
stemlending/fabric,TRUE,Go,159,0,4343,0,0,1,0
stensonb/kubernetes,TRUE,Go,377,0,16475,1,0,1,0
stenzek/dolphin,TRUE,C++,335,0,1176,0,14,4,14
StephanEwen/incubator-flink,TRUE,Java,314,2,3546,0,3,1,3
stephanie-wang/ray,TRUE,Python,88,0,738,0,0,4,0
stephendade/ardupilot,TRUE,C++,317,0,7349,0,1,1,1
stephenegriffin/mfcmapi,FALSE,C++,3,40,40,32,223,36,223
stephentyrone/swift,TRUE,C++,407,0,7355,0,0,1,0
stestagg/mu,TRUE,Python,33,0,193,0,0,1,0
SteveClement/MISP,TRUE,PHP,124,0,583,0,0,1,0
steveloughran/hadoop,TRUE,Java,146,2,5315,0,6,1,6
stevem999/gocd,TRUE,Java,97,0,760,0,0,1,0
StevenBlack/hosts,FALSE,Python,59,1020,1020,61,11573,544,11573
stevenmizuno/QGIS,TRUE,C++,244,0,1392,0,0,1,0
stevesloka/kubernetes,TRUE,Go,377,0,16475,0,1,1,1
steveyen/bleve,TRUE,Go,55,0,393,0,0,1,0
stewart-ibm/skiboot,TRUE,C,72,0,97,0,0,1,0
stewartpark/presto,TRUE,Java,263,0,2920,0,0,1,0
stgraber/homebrew-core,TRUE,Ruby,420,0,5673,0,0,1,0
stgraber/lxc,TRUE,C,291,0,760,0,1,4,1
stikonas/calamares,TRUE,C++,40,0,130,0,0,1,0
stillalex/jackrabbit-oak,TRUE,Java,22,0,275,0,0,2,0
stinsonga/emacs-mirror,FALSE,Emacs Lisp,255,0,0,0,0,0,0
stinsonga/Signal-Android,TRUE,Java,175,0,2848,0,0,0,0
stmuk/doc,TRUE,Perl 6,242,0,221,0,0,1,0
stmuk/rakudo,TRUE,Perl 6,212,0,317,0,0,1,0
stoodkev/SteemPlus,FALSE,JavaScript,11,28,28,8,28,5,28
stoplightio/gitlabhq,TRUE,Ruby,311,0,5534,2,2,8,2
stpx/void-packages,TRUE,Shell,328,0,427,0,0,1,0
StraboSpot/strabo-mobile,FALSE,JavaScript,4,6,6,158,12,10,12
strapi/strapi,FALSE,JavaScript,188,1258,1258,148,11030,348,11030
streembit/streembitui,FALSE,JavaScript,11,10,10,11,10,4,10
streetmix/streetmix,FALSE,JavaScript,35,129,129,162,356,42,356
strk/QGIS,TRUE,C++,247,0,1392,0,0,1,0
strongbox/strongbox,FALSE,Java,37,80,80,122,51,13,51
stronk7/moodle,TRUE,PHP,198,1,3560,0,2,2,2
structr/structr,FALSE,Java,23,123,123,29,540,67,540
stunjiturner/reaction,TRUE,JavaScript,123,0,1559,0,0,1,0
substance/substance,FALSE,JavaScript,14,133,133,176,2606,82,2606
substratum/substratum,FALSE,Java,38,120,120,3,357,74,357
suculent/thinx-device-api,FALSE,JavaScript,4,3,3,0,10,5,10
suffolklibraries/sljekyll,FALSE,HTML,2,3,3,0,6,4,6
sumnercreations/ceilings,TRUE,TypeScript,4,0,3,0,0,1,0
sumocoders/forkcms,TRUE,PHP,80,4,285,3,5,9,5
sunbinzhu/azure-quickstart-templates,TRUE,Shell,354,0,6617,0,0,1,0
SunBuild/azure-quickstart-templates,TRUE,PowerShell,358,0,6617,0,0,0,0
SUNET/eduid-webapp,FALSE,Python,5,3,3,0,0,6,0
sunjincheng121/flink,TRUE,Java,307,1,3546,1,1,0,1
suntzu777/roll20-character-sheets,TRUE,HTML,380,0,1768,0,0,1,0
superbderrick/ExoPlayer,TRUE,Java,106,0,3706,0,0,1,0
supercollider/supercollider,FALSE,C++,144,420,420,553,2297,159,2297
supertriodo/Arena-Tracker,FALSE,C++,3,19,19,9,172,12,172
SuperTux/supertux,FALSE,C++,74,178,178,208,735,73,735
supertuxkart/stk-code,FALSE,C++,93,252,252,333,783,78,783
supnate/rekit,FALSE,JavaScript,19,205,205,60,3644,142,3644
SusanDoggie/Doggie,FALSE,Swift,2,1,1,0,21,9,21
SUSE/DeepSea,FALSE,Python,33,63,63,197,90,38,90
sustrik/libdill,FALSE,C,20,88,88,21,944,55,944
swaywm/wlroots,FALSE,C,83,139,139,180,697,103,697
swcurran/hets,TRUE,C#,15,0,14,0,0,1,0
swcurran/TheOrgBook,TRUE,Python,9,0,28,0,0,1,0
swegener/micropython,TRUE,C,210,0,2219,0,0,1,0
SwiftStudies/OysterKit,FALSE,Swift,6,22,22,8,144,13,144
switch-education/pxt,TRUE,TypeScript,45,0,242,15,2,9,2
switchbrew/libnx,FALSE,C,46,88,88,9,555,83,555
Sylius/Sylius,FALSE,PHP,363,1471,1471,247,4690,323,4690
SyliusBot/Sylius,TRUE,PHP,363,1,1471,0,0,1,0
Symantec/Dominator,FALSE,Go,5,12,12,8,55,19,55
SymbiFlow/prjxray,FALSE,Verilog,20,32,32,76,231,42,231
SymbiFlow/symbiflow-arch-defs,FALSE,Python,14,22,22,103,38,14,38
symfony/http-kernel,FALSE,PHP,273,51,51,0,5139,15,5139
synicalsyntax/zulip,TRUE,Python,358,0,2756,0,0,0,0
SysBind/moodle,TRUE,PHP,201,0,3560,2,0,8,0
systemd/systemd,FALSE,C,365,1549,1549,1139,4237,307,4237
syuilo/Misskey,FALSE,Vue,49,86,86,546,546,28,546
szhem/spark,TRUE,Scala,333,0,17972,0,0,1,0
szymonlesisz/trezor-connect-alpha,FALSE,JavaScript,4,1,1,0,0,2,0
t-wissmann/qutebrowser,TRUE,Python,239,0,589,0,2,1,2
t794104/ansible,TRUE,Python,392,0,14147,0,0,0,0
t9md/atom,TRUE,JavaScript,356,0,10831,0,0,1,0
tadamski/wildfly,TRUE,Java,293,0,1853,0,0,0,0
tailingchen/go-ethereum,TRUE,Go,344,0,7900,0,0,2,0
takeflight/wagtail,TRUE,Python,306,0,1444,0,1,8,1
takekazuomi/azure-quickstart-templates,TRUE,Shell,357,0,6617,0,0,1,0
Talend/data-prep,FALSE,Java,49,24,24,8,49,40,49
tallclair/kubernetes,TRUE,Go,378,0,16475,0,0,0,0
tannergooding/roslyn,TRUE,C#,289,0,2523,0,0,0,0
tanshanshan/kubernetes,TRUE,Go,375,0,16475,0,2,0,2
tarasfrompir/majordomo,TRUE,PHP,33,0,133,0,0,1,0
tareqalayan/ansible,TRUE,Python,380,0,14145,0,0,1,0
Tarsnap/tarsnap-gui,FALSE,C++,6,17,17,18,218,20,218
Taskana/taskana,FALSE,Java,12,18,18,6,10,5,10
tateisu/SubwayTooter,FALSE,Java,11,8,8,23,48,6,48
tavalin/openhab2-addons,TRUE,Java,251,1,1826,0,5,6,5
tboox/xmake,FALSE,C,17,182,182,29,1218,86,1218
tbrowder/doc,TRUE,Perl 6,245,0,221,0,0,1,0
tbrowder/rakudo,TRUE,Perl 6,217,0,317,0,0,1,0
TC1995/86Box,TRUE,C,13,0,34,0,0,1,0
tcharding/kubernetes,TRUE,Go,377,0,16475,0,0,0,0
tcnghia/kubernetes,TRUE,Go,373,0,16475,0,0,0,0
tdelmas/closure-compiler,TRUE,Java,254,0,872,0,0,1,0
tduehr/cas,TRUE,Java,187,0,2543,0,0,0,0
TeachAtTUM/edx-platform,TRUE,Python,237,0,2293,22,1,2,1
teamcapybara/capybara,FALSE,Ruby,250,1264,1264,8,8660,247,8660
teampheenix/StarCraft-Casting-Tool,FALSE,Python,4,6,6,1,7,2,7
tebben/Mapsui,TRUE,C#,23,0,114,0,1,4,1
tech-conferences/confs.tech,FALSE,JavaScript,38,67,67,16,765,59,765
techaddict/spark,TRUE,Scala,339,0,17972,0,0,1,0
TechEmpower/FrameworkBenchmarks,FALSE,PHP,374,1173,1173,47,3865,222,3865
techman83/CKAN-meta,TRUE,,107,0,177,0,0,1,0
technosophos/k8s-helm,TRUE,Go,354,17,3200,1,10,1,10
tejasapatil/spark,TRUE,Scala,333,1,17972,0,1,1,1
tekezo/Karabiner-Elements,FALSE,C++,30,503,503,108,7842,268,7842
telefonicaid/iotagent-node-lib,FALSE,JavaScript,23,41,41,54,31,24,31
telemark/portalen-web,FALSE,JavaScript,9,0,0,2,0,6,0
telldus/telldus-live-mobile-v3,FALSE,JavaScript,11,5,5,0,6,4,6
teltek/edx-platform,TRUE,Python,236,0,2293,2,0,5,0
Tendrl/commons,FALSE,Python,19,24,24,17,4,5,4
tenforward/lxc,TRUE,C,284,0,760,0,0,1,0
tengpeng/spark,TRUE,Scala,333,0,17972,0,0,0,0
tengqm/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
tensorflow/docs,FALSE,Jupyter Notebook,352,510,510,15,487,54,487
tensorflow/minigo,FALSE,C++,14,382,382,54,2585,129,2585
tensorflow/models,FALSE,Python,393,29040,29040,1354,47665,2841,47665
tensorflow/serving,FALSE,C++,117,1288,1288,50,3048,226,3048
tenstream/tenstream,FALSE,Fortran,3,6,6,0,8,13,8
tentone/nunuStudio,FALSE,JavaScript,4,90,90,56,807,55,807
tenxcloud/kubernetes,TRUE,Go,375,0,16475,0,4,6,4
teohhanhui/symfony,TRUE,PHP,382,0,6654,0,0,1,0
teppeis/closure-library,TRUE,JavaScript,102,0,808,0,0,1,0
TeselaGen/openVectorEditor,FALSE,JavaScript,15,16,16,139,25,19,25
tesonep/pharo,TRUE,Smalltalk,71,0,132,0,0,1,0
texta-tk/texta,FALSE,Python,9,4,4,0,16,6,16
tgstation/tgstation-server,FALSE,C#,13,19,19,39,13,11,13
thaJeztah/docker.github.io,TRUE,JavaScript,337,0,3093,0,0,1,0
thalerjonathan/phd,FALSE,Limbo,2,2,2,2,11,4,11
thc202/zaproxy,TRUE,Java,106,2,948,0,0,1,0
the-it/WS_THEbotIT,FALSE,Python,2,0,0,0,1,1,1
theanuradha/debrief,TRUE,HTML,11,0,19,0,0,2,0
TheBastionBot/Bastion,FALSE,JavaScript,22,161,161,38,103,17,103
theblackwidower/KanaQuiz,FALSE,Java,2,4,4,0,5,2,5
theborg3of5/ahk,FALSE,AutoHotkey,1,0,0,0,6,2,6
thedamian/chromebrew,TRUE,Ruby,87,1,252,0,0,1,0
TheDimPause/thedimpause.github.io,FALSE,HTML,1,0,0,0,0,0,0
Themaister/RetroArch,TRUE,C,285,11,823,0,39,8,39
thenewdynamic-org/thenewdynamic.org,FALSE,HTML,6,10,10,12,20,4,20
theodelrieu/json,TRUE,C++,110,0,2041,0,0,1,0
theonlydude/RandomMetroidSolver,FALSE,Python,4,2,2,4,8,4,8
therbootcamp/therbootcamp.github.io,FALSE,HTML,3,5,5,1,0,3,0
TheRosettaFoundation/SOLAS-Match,FALSE,PHP,11,5,5,120,7,11,7
thewtex/ITK,TRUE,C++,208,0,308,0,1,1,1
thheller/shadow-cljs,FALSE,Clojure,16,39,39,47,748,43,748
thii/homebrew-cask,TRUE,Ruby,414,0,6900,0,0,0,0
thinkerou/grpc,TRUE,C++,352,0,4423,0,0,1,0
thisisshi/cloud-custodian,TRUE,Python,161,0,547,0,0,1,0
thmo/lxc,TRUE,C,275,0,760,0,0,1,0
thnee/ansible,TRUE,Python,380,0,14147,0,0,0,0
thockin/kubernetes,TRUE,Go,372,0,16475,0,3,4,3
thomasdarimont/spring-security,TRUE,Java,166,0,2900,0,0,1,0
thommcgrath/Beacon,FALSE,Xojo,1,1,1,43,17,7,17
thoov/ember-cli,TRUE,JavaScript,371,0,1091,0,0,1,0
thoov/ember.js,TRUE,JavaScript,361,0,4094,0,0,1,0
thought-machine/please,FALSE,Go,37,51,51,29,621,23,621
thunderhoser/GewitterGefahr,FALSE,Python,2,2,2,0,3,2,3
TieDyedDevil/K,FALSE,XS,1,0,0,0,0,1,0
tillrohrmann/flink,TRUE,Java,317,1,3546,0,3,3,3
timattox/lammps_USER-DPD,TRUE,C++,63,1,580,0,1,3,1
timchenxiaoyu/kubernetes,TRUE,Go,373,0,16475,0,0,1,0
timhriley/appaserver,FALSE,C,1,0,0,0,1,1,1
timlinux/geonode,TRUE,Python,175,0,663,0,0,0,0
timlogemann/create-react-app,TRUE,JavaScript,481,0,13725,0,0,1,0
timoreimann/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
TimothyDJones/linux-tips,FALSE,Shell,1,0,0,0,3,2,3
timsutton/homebrew-cask,TRUE,Ruby,409,0,6900,0,0,1,0
tinloaf/home-assistant,TRUE,Python,413,0,6030,0,0,1,0
tinylabproductions/tlplib,FALSE,Java,11,8,8,9,70,16,70
tinyspeck/vitess,TRUE,Go,139,1,947,3,0,183,0
tiobe/closure-compiler,TRUE,Java,261,0,872,0,0,2,0
tishan89/siddhi,TRUE,Java,67,0,324,0,0,1,0
Tisseo/navitia,TRUE,C++,48,0,87,0,0,6,0
tizhou86/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
tjw/swift,TRUE,C++,406,0,7355,0,0,1,0
tkacleonid/iGlobOpt,FALSE,C++,1,0,0,0,0,1,0
tkerola/chainer,TRUE,Python,164,0,1190,0,0,1,0
tklauser/cilium,TRUE,Go,73,0,297,0,0,1,0
tkremenek/swift,TRUE,C++,406,1,7355,0,2,1,2
tlong2/amphtml,TRUE,JavaScript,427,0,2774,0,0,0,0
tmat/roslyn,TRUE,C#,295,0,2523,0,0,0,0
tmerrick1/spack,TRUE,Python,279,0,573,0,0,1,0
tmeschter/roslyn,TRUE,C#,291,0,2523,0,0,1,0
tmobile/jazz-installer,FALSE,HCL,20,36,36,21,16,26,16
toastkidjp/Yobidashi_kt,FALSE,Kotlin,1,0,0,12,1,1,1
tobiasdiez/jabref,TRUE,Java,148,0,843,0,0,3,0
tobie/specref,FALSE,JavaScript,89,108,108,16,86,29,86
tobiipro/support-firecloud,FALSE,Shell,6,0,0,10,0,17,0
TobitSoftware/chayns-components,FALSE,JavaScript,18,17,17,1,14,13,14
toggl/toggldesktop,FALSE,C++,23,153,153,350,1092,69,1092
tomastrajan/angular-ngrx-material-starter,FALSE,TypeScript,33,412,412,23,1223,105,1223
tombstone/models,TRUE,Python,387,0,29040,0,0,1,0
tomdee/calico,TRUE,Ruby,81,0,281,0,0,0,0
TomEvin/librenms,TRUE,PHP,352,0,967,0,0,0,0
tommystendahl/cassandra,TRUE,Java,272,0,2217,0,0,1,0
TomRoss/activemq-artemis,TRUE,Java,132,0,405,0,0,1,0
tomzo/gocd,TRUE,Java,109,0,760,0,0,1,0
tongueroo/ufo,FALSE,Ruby,6,14,14,1,93,7,93
tony810430/flink,TRUE,Java,308,0,3546,0,0,0,0
tonyofrancis/Fetch,FALSE,Java,5,103,103,3,605,27,605
toofar/qutebrowser,TRUE,Python,207,1,589,0,0,1,0
ToruNiina/Mjolnir,TRUE,C++,3,0,4,0,0,1,0
tosdr/tosback2,TRUE,C,20,27,35,12,88,18,88
totalgood/nlpia,FALSE,HTML,8,47,47,3,112,11,112
toyowata/mbed,TRUE,C,346,0,1759,0,0,0,0
tpepper/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
tpfau/cobratoolbox,TRUE,MATLAB,70,0,176,0,0,2,0
tpounds/kubernetes,TRUE,Go,377,0,16475,0,1,1,1
TradeMe/tractor,FALSE,JavaScript,7,9,9,38,18,12,18
tralamazza/micropython,TRUE,C,214,10,2220,0,26,14,26
tranquilit/WAPT,FALSE,Python,8,5,5,1,33,13,33
transcendent-ai-labs/PlasmaML,FALSE,Scala,1,0,0,0,6,4,6
trask/glowroot,TRUE,Java,13,3,123,0,1,3,1
TravelModellingGroup/XTMF,FALSE,C#,7,2,2,9,12,10,12
travis-ci/worker,FALSE,Go,24,52,52,14,211,22,211
treasure-data/presto,TRUE,Java,251,3,2920,1,8,58,8
trekawek/jackrabbit-oak,TRUE,Java,22,0,275,2,0,0,0
trentindav/faucet,TRUE,Python,43,0,117,0,0,1,0
trezor/python-trezor,FALSE,Python,55,178,178,13,187,36,187
tri-star/mastodon,TRUE,Ruby,433,0,2915,0,0,1,0
tripal/tripal,FALSE,PHP,18,29,29,145,31,14,31
triplea-game/triplea,FALSE,Java,29,58,58,77,148,19,148
trondhindenes/ansible,TRUE,Python,389,0,14147,0,2,1,2
troubling/hummingbird,FALSE,Go,18,20,20,14,35,11,35
troywilliams/moodle,TRUE,PHP,198,1,3560,0,3,2,3
TSavo/XChange,TRUE,Java,211,0,1261,0,0,1,0
tsender/riptide_software,TRUE,C,15,0,39,0,0,1,0
tsiegleauq/OpenSlides,TRUE,TypeScript,20,0,71,0,0,1,0
tsuru/tsuru,FALSE,Go,103,410,410,193,2993,209,2993
ttn-zh/gateway-remote-config,FALSE,,462,966,966,0,35,24,35
ttomsu/orca,TRUE,Groovy,100,0,363,0,0,3,0
ttomsu/spinnaker.github.io,TRUE,HTML,141,0,229,0,0,0,0
tualatin/tailforwindows,FALSE,C#,2,0,0,4,14,1,14
TUD-OS/M3,FALSE,C,5,9,9,0,45,12,45
tudennis/LeetCode---kamyu104-11-24-2015,TRUE,Python,34,0,2268,0,1,1,1
tuelsch/bolg,FALSE,JavaScript,1,1,1,5,2,1,2
tulios/kafkajs,FALSE,JavaScript,5,14,14,23,135,15,135
tumic0/GPXSee,FALSE,C++,12,31,31,14,113,11,113
tundebabzy/frappe,TRUE,Python,194,0,843,0,0,1,0
tuomount/Open-Realms-of-Stars,FALSE,Java,7,13,13,11,33,7,33
Turbo87/skylines,TRUE,Python,35,0,59,0,1,1,1
TurboK234/dolphin,TRUE,C++,312,0,1177,0,0,2,0
turbomanage/training-data-analyst,TRUE,Jupyter Notebook,72,0,1331,0,0,1,0
tutao/tutanota,FALSE,JavaScript,23,264,264,228,2333,145,2333
tutti-ch/react-styleguide,FALSE,JavaScript,9,0,0,19,2,14,2
tuxbox-neutrino/gui-neutrino,FALSE,C++,24,7,7,1,13,13,13
tvansteenburgh/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
twiest/openshift-ansible,TRUE,Python,340,1,1825,0,0,0,0
twitter-forks/presto,TRUE,Java,240,9,2920,10,6,11,6
twitter/pants,TRUE,Python,145,19,311,0,67,131,67
twm/yarrharr,FALSE,Python,1,0,0,46,1,1,1
twosigma/beakerx,FALSE,Java,30,286,286,245,1998,131,1998
twschum/mix-mind,FALSE,Python,1,0,0,7,0,0,0
typeless/gitea,TRUE,Go,404,0,1265,0,0,1,0
TzuChieh/Photon-v2,FALSE,C++,2,3,3,17,18,3,18
tzulitai/flink,TRUE,Java,307,1,3546,0,0,1,0
u-blox/mbed-os,TRUE,C,345,4,1759,3,1,22,1
ubuntunux/PyEngine3D,FALSE,Python,1,1,1,0,0,1,0
ucare-uchicago/hadoop,TRUE,Java,145,2,5315,0,0,7,0
UCLALibrary/research-tips,TRUE,HTML,9,10,13,12,6,4,6
ucsf-ckm/moodle,TRUE,PHP,202,1,3560,1,0,10,0
UdjinM6/dash,TRUE,C++,365,1,21955,0,0,1,0
ueshin/apache-flink,TRUE,Java,307,0,3546,0,0,1,0
ueshin/apache-spark,TRUE,Scala,337,3,17972,2,1,1,1
UH-StudentServices/mystudies-myteaching-backend,FALSE,Java,14,1,1,0,2,10,2
uhd-urz/phabricator,TRUE,PHP,200,0,1334,0,0,2,0
uias/Tabman,FALSE,Swift,22,116,116,18,1339,28,1339
uikit/uikit,FALSE,CSS,26,2046,2046,558,13831,722,13831
ujjwal96/mitmproxy,TRUE,Python,233,0,1809,0,0,2,0
UK992/servo,TRUE,Rust,451,0,2047,0,0,1,0
ulaval/modul-components,FALSE,TypeScript,27,8,8,27,17,16,17
ulfalizer/Kconfiglib,FALSE,Python,13,50,50,1,102,10,102
Ultimaker/Cura,FALSE,Python,146,611,611,587,1194,140,1194
Ultimaker/Uranium,FALSE,Python,39,95,95,25,107,38,107
underr-ua/grav-theme-jotter,FALSE,CSS,1,0,0,0,0,1,0
ungmo2/ungmo2.github.io,FALSE,CSS,3,9,9,0,33,4,33
unhammer/melpa,TRUE,Emacs Lisp,418,0,1620,0,0,1,0
unicef/etools-partnership-management,FALSE,HTML,15,0,0,44,2,14,2
unisonweb/unison,FALSE,Haskell,21,61,61,15,1583,108,1583
Unity-Technologies/uncrustify,TRUE,C++,106,10,366,11,33,375,33
unity3d-jp/MeshSync,FALSE,C++,1,42,42,10,376,86,376
unitystation/unitystation,FALSE,C#,57,167,167,55,171,30,171
UniversalDependencies/tools,FALSE,Python,57,16,16,3,93,143,93
unixorn/awesome-zsh-plugins,FALSE,Shell,92,239,239,2,5503,160,5503
unlimitedbacon/MatterControl,TRUE,C#,18,0,132,0,0,1,0
UPDDI/mps-database-server,FALSE,Python,6,6,6,38,3,5,3
upfluence/ember-upf-utils,FALSE,JavaScript,10,0,0,2,0,3,0
USFWS/southeast,FALSE,JavaScript,1,4,4,24,5,4,5
utarsuno/quasar_source,FALSE,JavaScript,1,1,1,0,2,2,2
uw-it-edm/content-services-ui,FALSE,TypeScript,9,0,0,3,3,5,3
UYEONG/jser.github.io,TRUE,HTML,27,0,32,0,1,1,1
uyjulian/homebrew-core,TRUE,Ruby,421,0,5673,0,0,1,0
uzh-bf/klicker-react,FALSE,JavaScript,10,2,2,23,12,2,12
valsson/plumed2,TRUE,C++,29,0,112,0,0,1,0
ValtoLibraries/ThreeJS,TRUE,JavaScript,370,0,18163,0,0,1,0
ValXp/Airports,TRUE,,37,0,395,0,0,1,0
vapkarian/soccer-analyzer,FALSE,Python,3,0,0,1,0,2,0
vapor/vapor,FALSE,Swift,124,941,941,75,15654,537,15654
varashellov/Prebid.js,TRUE,JavaScript,315,0,854,0,0,0,0
varshavaradarajan/gocd,TRUE,Java,114,0,760,0,0,3,0
vdemeester/traefik,TRUE,Go,340,1,2061,0,0,1,0
veeramarni/vscode,TRUE,TypeScript,372,0,9071,0,0,1,0
venyii/Sylius,TRUE,PHP,363,0,1471,0,0,2,0
verb/kubernetes,TRUE,Go,377,0,16475,2,0,2,0
verdentk/aspnetboilerplate,TRUE,C#,94,0,2445,0,0,0,0
verejnedigital/verejne.digital,FALSE,Python,23,5,5,24,22,7,22
veritone/veritone-sdk,FALSE,JavaScript,30,3,3,7,14,38,14
vertexproject/synapse,FALSE,Python,15,27,27,24,54,11,54
verult/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
vespa-engine/vespa,FALSE,Java,44,321,321,61,2686,157,2686
vfreex/kubernetes,TRUE,Go,374,0,16475,0,0,1,0
vga101/gaiasky,TRUE,Java,3,0,13,0,0,2,0
viant/endly,FALSE,Go,6,9,9,0,64,11,64
victorbrodsky/order-lab,FALSE,JavaScript,1,0,0,0,2,3,2
victorgp/kubernetes,TRUE,Go,373,0,16475,0,0,0,0
vifino/radare2,TRUE,C,366,0,1772,0,0,1,0
VIISON/shopware,TRUE,PHP,221,0,686,29,0,7,0
vikaschoudhary16/kubernetes,TRUE,Go,377,2,16475,2,0,0,0
vineetgarg02/hive,TRUE,Java,178,0,2315,0,0,0,0
vinodkc/spark,TRUE,Scala,338,0,17972,0,0,1,0
virtualrobotix/ardupilot,TRUE,C++,315,3,7350,0,1,3,1
vital-software/vitalizer,FALSE,JavaScript,7,0,0,30,3,5,3
vitorgalvao/brew,TRUE,Ruby,408,0,3541,0,0,1,0
Vizerai/grpc,TRUE,C++,346,0,4423,0,0,1,0
vjpai/grpc,TRUE,C++,349,0,4423,0,0,1,0
vknet/vk,FALSE,C#,58,162,162,23,305,58,305
vladimirvivien/kubernetes,TRUE,Go,378,1,16475,1,0,2,0
vladsaveliev/bcbio-nextgen,TRUE,Python,63,0,283,0,0,1,0
vloup/ArchStrike,TRUE,Shell,18,0,70,0,0,1,0
vmware/kubernetes,TRUE,Go,380,24,16475,109,42,28,42
vnpy/vnpy,FALSE,C++,65,3471,3471,23,7325,1074,7325
vobruba-martin/closure-compiler,TRUE,Java,260,0,872,0,0,1,0
VoiSmart/Rocket.Chat,TRUE,JavaScript,371,1,4543,3,1,5,1
Voker57/go-ipfs,TRUE,Go,195,0,1347,0,0,1,0
volodymyrmigdal/wFiles,TRUE,JavaScript,4,0,3,0,0,1,0
volodymyrmigdal/wTools,TRUE,JavaScript,7,0,8,0,0,1,0
VoltDB/voltdb,FALSE,Java,79,350,350,73,1320,162,1320
voronkovich/symfony,TRUE,PHP,381,0,6654,0,0,1,0
vortex-exoplanet/VIP,FALSE,Python,10,21,21,20,32,14,32
voyages-sncf-technologies/hesperides,FALSE,Java,20,25,25,74,21,11,21
vpavic/spring-boot,TRUE,Java,388,0,22540,0,0,1,0
vshaxe/haxe-languageserver,FALSE,Haxe,8,13,13,0,40,10,40
vsouza/awesome-ios,FALSE,Swift,411,4899,4899,0,29504,1674,29504
vteams/open-source-billing,FALSE,HTML,18,262,262,12,389,65,389
vue-gl/vue-gl,FALSE,JavaScript,7,18,18,27,109,12,109
vvfosprojects/sovvf,FALSE,TypeScript,9,0,0,11,4,4,4
vxbinaca/archive-env-NG,FALSE,Shell,1,0,0,0,1,1,1
wackxu/kubernetes,TRUE,Go,373,0,16475,0,0,0,0
wadearnold/ach,TRUE,Go,7,0,21,0,0,1,0
wagnerand/addons-server,TRUE,Python,298,0,360,0,0,2,0
walterbender/musicblocks,TRUE,JavaScript,55,0,140,1,1,1,1
walyong/systemd,TRUE,C,357,0,1550,0,0,1,0
Wandalen/wFiles,FALSE,JavaScript,4,3,3,1,1,2,1
Wandalen/wLogger,FALSE,JavaScript,2,1,1,1,1,1,1
Wandalen/wTesting,FALSE,JavaScript,2,1,1,1,0,1,0
Wandalen/wTools,FALSE,JavaScript,7,8,8,2,1,1,1
wanghaoran1988/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
wangmiao1981/spark,TRUE,Scala,338,0,17972,1,1,1,1
wangyum/spark,TRUE,Scala,339,2,17972,0,0,1,0
WanLinghao/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
waqasbhatti/astrobase,FALSE,Python,5,7,7,4,14,5,14
warmchang/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
washingtondc-emu/washingtondc,FALSE,C,1,2,2,12,97,10,97
watson-developer-cloud/dotnet-standard-sdk,FALSE,C#,11,91,91,38,110,33,110
Watson-Personal-Assistant/developer,FALSE,CSS,6,18,18,11,3,5,3
wavebox/waveboxapp,FALSE,JavaScript,15,128,128,136,956,41,956
way-cooler/way-cooler,FALSE,Rust,26,72,72,23,1854,90,1854
waynestate/base-site,FALSE,PHP,5,1,1,1,7,11,7
wazuh/wazuh-kibana-app,FALSE,JavaScript,12,28,28,25,71,49,71
